_id,sample_id,task_id,annotator,central_node,query,entity_annotations,slider_state,notes,status,template
69e382b25284620f761768d7,69dc13479ef2781f4bc5341b,69dc13479ef2781f4bc5341a,RuslanAbliazov,org.apache.flink.test.streaming.runtime.BroadcastStateITCase.TestKeyedBroadcastProcessFunction,Show the main and supporting classes involved in storing elements in broadcast state and verifying results via timer firing,"{""org.apache.flink.test.streaming.runtime.BroadcastStateITCase.TestKeyedBroadcastProcessFunction"": ""required"", ""org.apache.flink.streaming.api.functions.co.KeyedBroadcastProcessFunction"": ""required"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperator.OnTimerContextImpl"": ""useful"", ""org.apache.flink.api.common.state.MapStateDescriptor"": ""required"", ""org.apache.flink.streaming.api.functions.co.BaseBroadcastProcessFunction"": ""useful"", ""org.apache.flink.streaming.api.transformations.KeyedBroadcastStateTransformation"": ""irrelevant"", ""org.apache.flink.streaming.api.datastream.BroadcastConnectedStream"": ""irrelevant"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperator.ReadWriteContextImpl"": ""irrelevant"", ""org.apache.flink.streaming.api.functions.co.KeyedBroadcastProcessFunction.ReadOnlyContext"": ""irrelevant"", ""org.apache.flink.api.common.state.StateDescriptor"": ""irrelevant""}","{""bc_threshold"": 3e-08, ""calls_threshold"": 0}",,Finalized,False
69e3867a5284620f76176952,69dc135d9ef2781f4bc5341e,69dc135d9ef2781f4bc5341d,RuslanAbliazov,org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedulerMixedModeAbsoluteAndPercentageVector,Show the main and supporting classes involved in configuring queues for capacity scheduler testing with mixed absolute and percentage modes,"{""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedulerMixedModeAbsoluteAndPercentageVector"": ""required"", ""org.apache.hadoop.conf.Configuration"": ""required""}","{""bc_threshold"": 0.00180485, ""calls_threshold"": 0}",,Finalized,False
69e4dafe5284620f76176997,69dc13899ef2781f4bc5342a,69dc13899ef2781f4bc53429,RuslanAbliazov,org.apache.hadoop.hdfs.server.namenode.sps.DatanodeCacheManager,Show the main and supporting classes involved in caching and periodically refreshing datanode storage reports,"{""org.apache.hadoop.hdfs.server.namenode.sps.DatanodeCacheManager"": ""required"", ""org.apache.hadoop.hdfs.server.protocol.DatanodeStorageReport"": ""required"", ""org.apache.hadoop.hdfs.server.protocol.StorageReport"": ""required"", ""org.apache.hadoop.hdfs.protocol.DatanodeInfo"": ""useful"", ""org.apache.hadoop.net.NetworkTopology"": ""irrelevant"", ""org.apache.hadoop.hdfs.server.blockmanagement.DatanodeManager"": ""irrelevant"", ""org.apache.hadoop.hdfs.net.DFSNetworkTopology"": ""irrelevant"", ""org.apache.hadoop.hdfs.server.blockmanagement.BlockPlacementPolicyDefault"": ""irrelevant"", ""org.apache.hadoop.hdfs.server.namenode.sps.StoragePolicySatisfier.DatanodeWithStorage"": ""irrelevant"", ""org.apache.hadoop.hdfs.server.namenode.sps.StoragePolicySatisfier"": ""irrelevant""}","{""bc_threshold"": 4e-08, ""calls_threshold"": 0.00055105}",,Finalized,False
69e4df7b5284620f76176a67,69dc13919ef2781f4bc5342d,69dc13919ef2781f4bc5342c,RuslanAbliazov,ghidra.program.model.symbol.ExternalLocation,Show the main and supporting classes responsible for defining locations within external programs identified by name and label or address,"{""ghidra.program.model.symbol.ExternalLocation"": ""required"", ""ghidra.program.model.symbol.Symbol"": ""required"", ""ghidra.program.database.external.ExternalLocationDB"": ""useful"", ""ghidra.app.plugin.core.gotoquery.GoToHelper"": ""irrelevant"", ""ghidra.app.util.navigation.GoToServiceImpl"": ""irrelevant"", ""ghidra.app.plugin.core.symboltree.EditExternalLocationDialog"": ""irrelevant"", ""ghidra.app.plugin.core.symboltree.EditExternalLocationPanel"": ""irrelevant"", ""ghidra.trace.database.program.AbstractDBTraceProgramViewReferenceManager"": ""irrelevant"", ""ghidra.program.util.ProgramDiff"": ""irrelevant"", ""ghidra.app.plugin.core.symboltree.nodes.SymbolNode"": ""irrelevant"", ""sarif.managers.SarifMgr"": ""irrelevant"", ""ghidra.program.util.ProgramMerge"": ""irrelevant"", ""ghidra.program.model.FunctionTestDouble"": ""irrelevant""}","{""bc_threshold"": 3.5e-07, ""calls_threshold"": 0}",,Finalized,False
69e4e0b25284620f76176aa7,69dc139c9ef2781f4bc53430,69dc139c9ef2781f4bc5342f,RuslanAbliazov,ghidra.debug.api.progress.MonitorReceiver,Show the main and supporting classes involved in receiving and monitoring published task status for user cancellation,"{""ghidra.app.plugin.core.debug.service.progress.DefaultMonitorReceiver"": ""required"", ""ghidra.debug.api.progress.MonitorReceiver"": ""required"", ""ghidra.util.task.CancelledListener"": ""required"", ""ghidra.util.datastruct.ListenerSet"": ""required"", ""ghidra.app.plugin.core.debug.service.progress.DefaultCloseableTaskMonitor.State"": ""irrelevant"", ""ghidra.app.plugin.core.analysis.AutoAnalysisManager.AnalysisWorkerCommand.WorkerBlockerTask"": ""irrelevant"", ""ghidra.file.formats.ios.dmg.DmgClientFileSystem"": ""irrelevant"", ""ghidra.util.task.WrappingTaskMonitor"": ""irrelevant"", ""ghidra.util.task.TaskMonitorAdapter"": ""irrelevant"", ""generic.concurrent.ConcurrentQ.QMonitorAdapter"": ""irrelevant"", ""ghidra.file.jad.JadProcessController"": ""irrelevant"", ""ghidra.app.decompiler.DecompInterface"": ""irrelevant"", ""ghidra.util.task.TaskMonitorComponent"": ""irrelevant"", ""generic.concurrent.FutureTaskMonitor"": ""irrelevant"", ""ghidra.framework.task.GTaskMonitor"": ""irrelevant"", ""ghidra.framework.task.gui.GProgressBar"": ""irrelevant"", ""ghidra.app.plugin.core.analysis.AnalyzeAllOpenProgramsTask"": ""irrelevant"", ""ghidra.util.task.TaskMonitorSplitter.SubTaskMonitor"": ""irrelevant"", ""ghidra.app.plugin.core.analysis.AutoAnalysisManager.AnalysisWorkerCommand"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0.00012279}",,Finalized,False
69e4e4995284620f76176b24,69dc13a29ef2781f4bc53433,69dc13a29ef2781f4bc53432,RuslanAbliazov,org.apache.hadoop.fs.s3a.impl.streams.StreamFactoryRequirements,Show the main and supporting classes involved in declaring threading and vector IO requirements for stream factories and filesystem adaptation,"{""org.apache.hadoop.fs.s3a.impl.streams.StreamFactoryRequirements"": ""required"", ""org.apache.hadoop.fs.FileSystem"": ""required"", ""org.apache.hadoop.fs.s3a.S3AFileSystem"": ""required"", ""org.apache.hadoop.fs.s3a.impl.streams.ObjectInputStreamFactory"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.impl.streams.ObjectReadParameters"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.S3AReadOpContext"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.impl.streams.ObjectInputStream"": ""irrelevant"", ""org.apache.hadoop.conf.Configuration"": ""useful"", ""org.apache.hadoop.service.Service"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.S3AInstrumentation"": ""irrelevant""}","{""bc_threshold"": 8.08e-06, ""calls_threshold"": 0}",,Finalized,False
69e4e8555284620f76176b69,69dc13c29ef2781f4bc53436,69dc13c29ef2781f4bc53435,RuslanAbliazov,org.apache.hadoop.fs.s3a.audit.TestLoggingAuditor,Show the main and supporting classes involved in detecting unaudited operations by throwing exceptions on unaudited spans,"{""org.apache.hadoop.fs.s3a.audit.TestLoggingAuditor"": ""required"", ""org.apache.hadoop.fs.s3a.audit.impl.LoggingAuditor"": ""required"", ""org.apache.hadoop.fs.s3a.audit.AuditSpanS3A"": ""required"", ""org.apache.hadoop.conf.Configuration"": ""useful"", ""org.apache.hadoop.fs.s3a.WriteOperationHelper"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.api.RequestFactory"": ""irrelevant"", ""org.apache.hadoop.fs.statistics.impl.IOStatisticsStore"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.impl.AbstractOperationAuditor"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.S3AReadOpContext"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.impl.streams.ObjectReadParameters"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.impl.AbstractStoreOperation"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.AuditManagerS3A"": ""irrelevant""}","{""bc_threshold"": 5.7e-07, ""calls_threshold"": 0}",,Finalized,False
69e5087a5284620f76176bd9,69dc13cb9ef2781f4bc53439,69dc13cb9ef2781f4bc53438,RuslanAbliazov,org.apache.hadoop.yarn.api.records.UpdateContainerError,Show the main and supporting classes involved in notifying ApplicationMaster of UpdateContainerRequest failures with reasons,"{""org.apache.hadoop.yarn.api.records.UpdateContainerError"": ""required"", ""org.apache.hadoop.yarn.server.resourcemanager.scheduler.SchedulerApplicationAttempt"": ""required"", ""org.apache.hadoop.yarn.api.records.PreemptionMessage"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.impl.pb.RejectedSchedulingRequestPBImpl"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.RejectedSchedulingRequest"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.ContainerStatus"": ""irrelevant"", ""org.apache.hadoop.yarn.api.protocolrecords.AllocateResponse"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.NMToken"": ""irrelevant"", ""org.apache.hadoop.yarn.api.protocolrecords.impl.pb.AllocateResponsePBImpl"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.CollectorInfo"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.NodeReport"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.Resource"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.impl.pb.ContainerPBImpl"": ""irrelevant"", ""org.apache.hadoop.yarn.api.records.Container"": ""irrelevant""}","{""bc_threshold"": 1.2e-07, ""calls_threshold"": 0}",,Finalized,False
69e50a3a5284620f76176c5a,69dc13d79ef2781f4bc5343c,69dc13d79ef2781f4bc5343b,RuslanAbliazov,ghidra.graph.viewer.vertex.VertexClickListener,Show the main and supporting classes involved in notifying clients of vertex clicks without requiring direct mouse plugin interaction,"{""ghidra.graph.viewer.vertex.VertexClickListener"": ""required"", ""ghidra.graph.viewer.layout.GridLocationMapTest.V"": ""required"", ""ghidra.graph.viewer.VisualGraphView"": ""useful"", ""ghidra.graph.viewer.VisualGraphViewUpdater"": ""useful"", ""ghidra.graph.viewer.GraphViewer"": ""useful"", ""ghidra.app.plugin.core.functiongraph.FGProvider"": ""irrelevant"", ""ghidra.app.plugin.core.functiongraph.mvc.FGView"": ""irrelevant"", ""ghidra.app.plugin.core.functiongraph.graph.FGComponent"": ""irrelevant"", ""ghidra.graph.viewer.GraphComponent"": ""useful""}","{""bc_threshold"": 3.68e-06, ""calls_threshold"": 0.00024558}",,Finalized,False
69e50d755284620f76176cbd,69dc13e39ef2781f4bc5343f,69dc13e39ef2781f4bc5343e,RuslanAbliazov,org.apache.hadoop.tools.dynamometer.workloadgenerator.WorkloadDriver,Show the main and supporting classes involved in launching map-only jobs for generating generic workloads against a NameNode,"{""org.apache.hadoop.tools.dynamometer.workloadgenerator.WorkloadDriver"": ""required"", ""org.apache.hadoop.tools.dynamometer.workloadgenerator.WorkloadMapper"": ""required"", ""org.apache.hadoop.mapreduce.Job"": ""required"", ""org.apache.hadoop.util.Tool"": ""useful"", ""org.apache.hadoop.conf.Configurable"": ""useful"", ""org.apache.hadoop.conf.Configuration"": ""useful"", ""org.apache.hadoop.fs.slive.SliveTest"": ""irrelevant"", ""org.apache.hadoop.examples.WordMedian"": ""irrelevant"", ""org.apache.hadoop.hdfs.tools.ECAdmin"": ""irrelevant"", ""org.apache.hadoop.conf.Configured"": ""irrelevant"", ""org.apache.hadoop.tools.HadoopArchiveLogsRunner"": ""irrelevant"", ""org.apache.hadoop.tools.dynamometer.blockgenerator.GenerateBlockImagesDriver"": ""irrelevant"", ""org.apache.hadoop.mapreduce.lib.output.committer.manifest.files.ManifestPrinter"": ""irrelevant"", ""org.apache.hadoop.hdfs.tools.federation.RouterAdmin"": ""irrelevant""}","{""bc_threshold"": 7e-08, ""calls_threshold"": 0}",,Finalized,False
69e50f255284620f76176d69,69dc13ec9ef2781f4bc53442,69dc13ec9ef2781f4bc53441,RuslanAbliazov,org.apache.hadoop.fs.s3a.audit.AuditFailureException,Show the main and supporting classes involved in wrapping audit failures as CredentialInitializationException for proper exception translation to AccessDeniedException,"{""org.apache.hadoop.fs.s3a.CredentialInitializationException"": ""required"", ""org.apache.hadoop.fs.s3a.audit.AuditFailureException"": ""required"", ""org.apache.hadoop.fs.s3a.audit.AuditOperationRejectedException"": ""useful"", ""org.apache.hadoop.fs.s3a.auth.NoAuthWithAWSException"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.auth.NoAwsCredentialsException"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.S3ARetryPolicy"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.AWSApiCallTimeoutException"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.api.UnsupportedRequestException"": ""irrelevant"", ""org.apache.hadoop.io.retry.RetryPolicy"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.AWSServiceIOException"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.AWSS3IOException"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.AWSRedirectException"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.TestS3AExceptionTranslation"": ""irrelevant"", ""org.apache.hadoop.fs.statistics.impl.IOStatisticsStore"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.AWSAuditEventCallbacks"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.AuditSpanS3A"": ""irrelevant"", ""org.apache.hadoop.conf.Configuration"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.OperationAuditorOptions"": ""irrelevant"", ""org.apache.hadoop.service.Service"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.OperationAuditor"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.AuditManagerS3A"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.impl.ActiveAuditManagerS3A"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.impl.NoopAuditManagerS3A"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.AbstractAuditingTest"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.audit.AuditIntegration"": ""irrelevant"", ""org.apache.hadoop.fs.store.audit.ActiveThreadSpanSource"": ""irrelevant"", ""org.apache.hadoop.fs.store.audit.AuditSpanSource"": ""irrelevant"", ""org.apache.hadoop.test.AbstractHadoopTestBase"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.TestS3AAWSCredentialsProvider"": ""irrelevant"", ""org.apache.hadoop.fs.s3a.S3AFileSystem"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
69e511705284620f76176e17,69dc13f39ef2781f4bc53445,69dc13f39ef2781f4bc53444,RuslanAbliazov,org.apache.flink.api.common.operators.CompilerHints,Show the main and supporting classes involved in providing behavior hints to the compiler for estimating intermediate result sizes,"{""org.apache.flink.api.common.operators.Operator"": ""required"", ""org.apache.flink.api.common.operators.CompilerHints"": ""required"", ""org.apache.flink.api.common.operators.util.FieldSet"": ""useful"", ""org.apache.flink.api.common.operators.util.FieldList"": ""irrelevant"", ""org.apache.flink.api.common.operators.Ordering"": ""irrelevant"", ""org.apache.flink.configuration.Configuration"": ""irrelevant"", ""org.apache.flink.api.common.operators.GenericDataSinkBase"": ""irrelevant"", ""org.apache.flink.api.common.Plan.MaxDopVisitor"": ""irrelevant"", ""org.apache.flink.api.common.operators.GenericDataSourceBase"": ""irrelevant"", ""org.apache.flink.api.common.operators.base.BulkIterationBase"": ""irrelevant"", ""org.apache.flink.api.common.operators.base.DeltaIterationBase"": ""irrelevant"", ""org.apache.flink.api.common.operators.CollectionExecutor.DynamicPathCollector"": ""irrelevant"", ""org.apache.flink.api.common.operators.SingleInputOperator"": ""irrelevant"", ""org.apache.flink.api.common.operators.Union"": ""irrelevant"", ""org.apache.flink.api.common.operators.OperatorInformation"": ""irrelevant"", ""org.apache.flink.api.common.operators.ResourceSpec"": ""irrelevant"", ""org.apache.flink.api.common.operators.DualInputOperator"": ""irrelevant"", ""org.apache.flink.api.common.operators.DualInputSemanticProperties"": ""irrelevant"", ""org.apache.flink.api.common.operators.SingleInputSemanticProperties"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0.00041615}",,Finalized,False
69e515105284620f76176ed9,69dc14019ef2781f4bc5344b,69dc14019ef2781f4bc5344a,RuslanAbliazov,ghidra.graph.viewer.layout.GridPoint,Show the main and supporting classes responsible for storing row and column information for points in a GridLocationMap to simplify grid-to-layout space translation,"{""ghidra.graph.viewer.layout.GridPoint"": ""required"", ""ghidra.graph.viewer.layout.GridLocationMap"": ""required"", ""ghidra.graph.viewer.layout.GridLocationMapTest.V"": ""required"", ""ghidra.graph.viewer.layout.Row"": ""useful"", ""ghidra.graph.viewer.layout.Column"": ""useful"", ""ghidra.graph.viewer.layout.LayoutLocationMap"": ""useful"", ""ghidra.app.plugin.core.functiongraph.graph.layout.jungrapht.JgtNamedLayout"": ""irrelevant"", ""ghidra.app.plugin.core.functiongraph.graph.layout.flowchart.AbstractFlowChartLayoutTest.TestFlowChartLayout"": ""irrelevant"", ""ghidra.graph.algo.viewer.TestGraphAlgorithmSteppingViewerPanel.TestGraphLayout"": ""irrelevant"", ""ghidra.graph.graphs.TestEdge"": ""irrelevant"", ""functioncalls.graph.layout.BowTieLayout"": ""irrelevant"", ""ghidra.app.plugin.core.functiongraph.graph.layout.DecompilerNestedLayout"": ""irrelevant"", ""ghidra.app.plugin.core.functiongraph.graph.layout.flowchart.RowSegment"": ""useful"", ""ghidra.app.plugin.core.functiongraph.graph.layout.flowchart.ColumnSegment"": ""useful"", ""ghidra.app.plugin.core.functiongraph.graph.layout.flowchart.EdgeSegmentMap"": ""useful"", ""ghidra.app.plugin.core.functiongraph.graph.layout.flowchart.OrthogonalGridToLayoutMapper"": ""useful""}","{""bc_threshold"": 1e-08, ""calls_threshold"": 0.00012279}",,Finalized,False
69e522a55284620f76176fe5,69dc140b9ef2781f4bc5344e,69dc140b9ef2781f4bc5344d,RuslanAbliazov,ghidra.features.base.memsearch.gui.MemoryScanControlPanel,Show the main and supporting classes involved in managing controls for the memory scan feature via a detachable internal panel,"{""ghidra.features.base.memsearch.gui.MemoryScanControlPanel"": ""required"", ""docking.widgets.button.GRadioButton"": ""required"", ""ghidra.app.merge.listing.VerticalChoicesPanel.MyRadioButton"": ""irrelevant"", ""ghidra.app.plugin.core.misc.RegisterField"": ""irrelevant"", ""ghidra.app.plugin.core.instructionsearch.ui.SelectionScopeWidget"": ""irrelevant"", ""ghidra.app.merge.listing.VariousChoicesPanel.MyRadioButton"": ""irrelevant"", ""ghidra.feature.vt.gui.provider.matchtable.ApplyMarkupPropertyEditor"": ""irrelevant"", ""docking.widgets.textfield.IntegerTextField"": ""irrelevant"", ""ghidra.app.merge.listing.VerticalChoicesPanel"": ""irrelevant"", ""ghidra.app.merge.listing.VariousChoicesPanel"": ""irrelevant"", ""ghidra.app.plugin.core.instructionsearch.ui.SearchDirectionWidget"": ""irrelevant"", ""docking.widgets.filter.FilterOptionsEditorDialog.MultiTermPanel"": ""irrelevant"", ""docking.widgets.filter.FilterOptionsEditorDialog.FilterStrategyPanel"": ""irrelevant"", ""ghidra.app.merge.memory.CommentsConflictPanel"": ""irrelevant"", ""ghidra.program.database.mem.FileBytes"": ""irrelevant"", ""ghidra.features.bsim.gui.search.dialog.CreateBsimServerInfoDialog"": ""irrelevant"", ""ghidra.framework.project.tool.SelectChangedToolDialog"": ""irrelevant"", ""ghidra.features.bsim.gui.search.dialog.CreateBsimServerInfoDialog.FilePanel"": ""irrelevant"", ""ghidra.features.bsim.gui.search.dialog.CreateBsimServerInfoDialog.DbPanel"": ""irrelevant"", ""ghidra.features.bsim.gui.search.dialog.CreateBsimServerInfoDialog.ServerPanel"": ""irrelevant"", ""ghidra.framework.plugintool.PluginTool"": ""irrelevant"", ""ghidra.features.bsim.gui.search.dialog.BSimServerDialog"": ""irrelevant"", ""ghidra.program.model.address.Address"": ""irrelevant"", ""ghidra.program.model.listing.Program"": ""irrelevant"", ""ghidra.app.util.AddressInput"": ""irrelevant"", ""ghidra.app.plugin.core.memory.MemoryMapProvider2Test"": ""irrelevant"", ""ghidra.app.plugin.core.memory.MemoryMapProvider"": ""irrelevant"", ""help.screenshot.BSimSearchPluginScreenShots"": ""irrelevant"", ""ghidra.app.plugin.core.memory.AddBlockDialog"": ""irrelevant"", ""ghidra.app.plugin.core.memory.AddBlockModel"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
69e5244f5284620f76177064,69dc14199ef2781f4bc53451,69dc14199ef2781f4bc53450,RuslanAbliazov,org.nd4j.linalg.minimal.bindings.Nd4jMinimal.unsorted_segment_sqrt_n,Show the main and supporting classes involved in computing sums along tensor segments divided by the square root of segment count,"{""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.unsorted_segment_sqrt_n"": ""required"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.DeclarableCustomOp"": ""useful"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.ShapeList"": ""useful"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.Context"": ""irrelevant""}","{""bc_threshold"": 6.398e-05, ""calls_threshold"": 0}",,Finalized,False
69e5256d5284620f761770c2,69dc14239ef2781f4bc53454,69dc14239ef2781f4bc53453,RuslanAbliazov,org.apache.hadoop.yarn.server.nodemanager.WindowsSecureContainerExecutor.WindowsSecureWrapperScriptBuilder,Show the main and supporting classes involved in building shell script wrappers that do not create PID files for WindowsSecureContainerExecutor,"{""org.apache.hadoop.yarn.server.nodemanager.WindowsSecureContainerExecutor.WindowsSecureWrapperScriptBuilder"": ""required"", ""org.apache.hadoop.yarn.server.nodemanager.DefaultContainerExecutor.LocalWrapperScriptBuilder"": ""required"", ""org.apache.hadoop.yarn.server.nodemanager.WindowsSecureContainerExecutor"": ""required"", ""org.apache.hadoop.yarn.server.nodemanager.DefaultContainerExecutor.UnixLocalWrapperScriptBuilder"": ""irrelevant"", ""org.apache.hadoop.yarn.server.nodemanager.DefaultContainerExecutor.WindowsLocalWrapperScriptBuilder"": ""irrelevant"", ""org.apache.hadoop.fs.contract.ContractTestUtils.TreeScanResults"": ""irrelevant"", ""org.apache.hadoop.fs.contract.AbstractContractGetFileStatusTest"": ""irrelevant"", ""org.apache.hadoop.yarn.logaggregation.filecontroller.tfile.TFileAggregatedLogsBlock"": ""irrelevant"", ""org.apache.hadoop.fs.http.AbstractHttpFileSystem"": ""irrelevant"", ""org.apache.hadoop.fs.sftp.TestSFTPFileSystem"": ""irrelevant"", ""org.apache.hadoop.hdfs.TestListFilesInFileContext"": ""irrelevant"", ""org.apache.hadoop.mapreduce.split.TestJobSplitWriterWithEC"": ""irrelevant"", ""org.apache.hadoop.mapreduce.task.reduce.MergeManagerImpl.CompressAwarePath"": ""irrelevant"", ""org.apache.hadoop.yarn.server.nodemanager.DefaultContainerExecutor"": ""irrelevant"", ""org.apache.hadoop.fs.tosfs.RawFileSystem"": ""irrelevant"", ""org.apache.hadoop.fs.viewfs.TestViewFsLinkFallback"": ""irrelevant"", ""org.apache.hadoop.fs.Path"": ""irrelevant"", ""org.apache.hadoop.yarn.logaggregation.filecontroller.LogAggregationFileController.FsLogPathKey"": ""irrelevant"", ""org.apache.hadoop.hdfs.server.namenode.ha.TestHarFileSystemWithHA"": ""irrelevant"", ""org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.sharedcache.SharedCacheUploadEvent"": ""irrelevant"", ""org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer.sharedcache.SharedCacheUploader"": ""irrelevant"", ""org.apache.hadoop.hdfs.server.diskbalancer.command.Command"": ""irrelevant"", ""org.apache.hadoop.fs.azurebfs.services.AbfsListStatusRemoteIterator"": ""irrelevant"", ""org.apache.hadoop.fs.obs.OBSListing.AcceptFilesOnly"": ""irrelevant"", ""org.apache.hadoop.fs.contract.AbstractContractVectoredReadTest"": ""irrelevant"", ""org.apache.hadoop.yarn.server.nodemanager.containermanager.linux.runtime.TestJavaSandboxLinuxContainerRuntime"": ""irrelevant"", ""org.apache.hadoop.tools.SimpleCopyListing.TraverseDirectory"": ""irrelevant"", ""org.apache.hadoop.yarn.server.nodemanager.executor.ContainerPrepareContext"": ""irrelevant"", ""org.apache.hadoop.mapred.TestCombineTextInputFormat"": ""irrelevant"", ""org.apache.hadoop.hdfs.protocol.CacheDirectiveInfo"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
